client_id,client_name,client_type,email,phone,city,country,billing_currency,signup_date,acquisition_channel,notes,merged_from,match_confidence,dq_flags
XT-01662,Kobo Limited,Corporate,kobo.limited@company.ng,Unknown,Nairobi,Kenya,NGN,2021-07-22,Unknown,Not applicable,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_8_digits"
XT-01663,Cassava NGO,Corporate,cassava.ngo@outlook.com,+2348080667182,Lagos,Nigeria,NGN,2022-02-04,Instagram,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01664,Obinna Adebayo-Cole,Individual,obinna.adebayo-cole@gmail.com,Unknown,Enugu,Nigeria,NGN,2022-07-30,Instagram,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01665,Amaka Ibrahim,Individual,amaka.ibrahim@company.ng,+2348017432654,Lagos,Nigeria,NGN,2021-05-28,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01666,Olamide Abiola,Individual,olamide.abiola@yahoo.com,Unknown,Atlanta,United States,NGN,2022-01-08,Email,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01667,Terra Telecom,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2022-09-17,Referral,Owes balance,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01668,Third Mainland Telecom,Corporate,third.mainland.telecom@company.ng,+2348099746491,Johannesburg,South Africa,NGN,2023-04-14,Google,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01669,Kraft Brands,Corporate,kraft.brands@gmail.com,+2348079027877,Lagos,Nigeria,NGN,2022-06-07,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01670,Daniel Nwosu,Individual,daniel.nwosu@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2022-07-27,Email,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01671,Kobo Studios,Corporate,kobo.studios@mail.com,Unknown,Lagos,Nigeria,NGN,2023-04-11,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01672,Kobo Telecom,Corporate,kobo.telecom@mail.com,+2348059190582,Lagos,Nigeria,NGN,2022-08-09,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01673,André Mensah,Individual,andre.mensah@outlook.com,+2348069286255,Nairobi,Kenya,NGN,Unknown,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01674,Fatima Olawale,Individual,fatima.olawale@yahoo.com,Unknown,Unknown,Nigeria,NGN,2022-10-11,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01675,Lagoon Telecom,Corporate,lagoon.telecom@gmail.com,+2348020602452,Abuja,Nigeria,NGN,2022-05-24,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01676,Ngozi Sowore,Individual,ngozi.sowore@gmail.com,Unknown,London,United Kingdom,NGN,2022-04-04,Email,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01677,Cassava Agency,Corporate,cassava.agency@yahoo.com,+2348081106080,Lagos,Nigeria,NGN,2022-10-30,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01678,Tunde Bello,Individual,tunde.bello@mail.com,Unknown,London,United Kingdom,NGN,2023-07-14,Referral,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01679,Damilola Mensah,Individual,damilola.mensah@yahoo.com,Unknown,Ibadan,Nigeria,NGN,2021-02-08,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-01680,Anchor Telecom,Corporate,anchor.telecom@mail.com,+2348095857117,Lagos,Nigeria,NGN,2022-11-21,Google,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01681,Chioma Ibrahim,Individual,chioma.ibrahim@company.ng,+2348023789196,Lagos,Nigeria,NGN,2021-10-06,Referral,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-01682,Zenith Collective,Corporate,zenith.collective@outlook.com,+2348016520392,Dubai,United Arab Emirates,NGN,2023-07-01,Email,do not call before 10am,Not applicable,Not applicable,client_type_derived_from_name
XT-01683,Palmwine Holdings,Corporate,palmwine.holdings@gmail.com,+2348097944941,Lagos,Nigeria,NGN,2021-02-26,TikTok,Owes balance,XT-03683,0.938,No issues
XT-01684,Harmattan Media,Corporate,harmattan.media@outlook.com,Unknown,Abuja,Nigeria,NGN,2022-01-19,Agency Partner,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-01685,Blue Ivy LTD,Corporate,blue.ivy.ltd@gmail.com,+2348077757556,Accra,Ghana,NGN,2023-09-02,TikTok,"Discount agreed, see email",Not applicable,Not applicable,conflicting_values:phone
XT-01686,Anchor NGO,Corporate,anchor.ngo@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2022-06-08,Unknown,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01687,Obinna Balogun,Individual,obinna.balogun@outlook.com,+2348047226860,London,United Kingdom,NGN,2022-10-30,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-01688,Ahmed Danjuma,Individual,ahmed.danjuma@mail.com,+2348050264790,Lagos,Nigeria,NGN,2022-10-10,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-01689,Bola Sowore,Individual,bola.sowore@yahoo.com,Unknown,Enugu,Nigeria,NGN,2021-10-09,Unknown,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01690,Northline NGO,Corporate,northline.ngo@yahoo.com,+2348038234156,London,United Kingdom,NGN,2023-09-04,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01691,Radiant Records,Corporate,radiant.records@gmail.com,+2348043689540,Lagos,Nigeria,NGN,2024-01-08,Walk-in,prefers whatsapp,XT-03691,0.966,No issues
XT-01692,Priya Adebayo-Cole,Individual,priya.adebayo-cole@company.ng,Unknown,Lagos,Nigeria,NGN,2023-01-11,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-01693,Palmwine Records,Corporate,Unknown,+2348038562483,London,United Kingdom,NGN,2023-09-12,Google,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01694,Aisha Farouk,Individual,aisha.farouk@company.ng,Unknown,Nairobi,Kenya,NGN,2021-05-21,Referral,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01695,Northline NGO,Corporate,northline.ngo@yahoo.com,+2348068084697,Nairobi,Kenya,NGN,2023-05-22,Google,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01696,Kraft Records,Corporate,kraft.records@outlook.com,Unknown,Port Harcourt,Nigeria,NGN,2024-08-08,Referral,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-01697,Zenith Studios,Corporate,zenith.studios@mail.com,+2348088414882,Accra,Ghana,NGN,2022-07-10,Walk-in,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01698,Olamide Danjuma,Individual,olamide.danjuma@outlook.com,+2348087887904,Enugu,Nigeria,NGN,2022-10-17,Agency Partner,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01699,Obsidian Group,Corporate,obsidian.group@mail.com,Unknown,Lagos,Nigeria,NGN,2022-05-16,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_8_digits
XT-01700,Sade Ibrahim,Individual,sade.ibrahim@company.ng,Unknown,Lagos,Nigeria,NGN,2023-05-01,Unknown,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01701,Blue Ivy Telecom,Corporate,blue.ivy.telecom@mail.com,Unknown,Abuja,Nigeria,NGN,2022-04-01,Referral,VIP - handle w/ care,Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-01702,Radiant NGO,Corporate,radiant.ngo@yahoo.com,+2348014079010,Lagos,Nigeria,NGN,2022-05-20,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-01703,Zainab Smith,Individual,zainab.smith@yahoo.com,Unknown,Johannesburg,South Africa,NGN,2022-09-30,Email,do not call before 10am,Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-01704,Björn Chukwu,Individual,bjorn.chukwu@outlook.com,Unknown,Lagos,Nigeria,NGN,2023-01-24,Google,"Discount agreed, see email",Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01705,Obinna Chen,Individual,obinna.chen@yahoo.com,Unknown,Dubai,United Arab Emirates,NGN,2022-02-19,Instagram,do not call before 10am,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-01706,Zenith Collective,Corporate,zenith.collective@company.ng,+2348087710649,Lagos,Nigeria,NGN,2021-12-20,Instagram,prefers whatsapp,XT-03706,0.968,No issues
XT-01707,Damilola Kim,Individual,damilola.kim@mail.com,Unknown,Port Harcourt,Nigeria,NGN,2023-03-16,Walk-in,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01708,Marcus Mohammed,Individual,marcus.mohammed@yahoo.com,Unknown,Dubai,United Arab Emirates,NGN,2021-07-22,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-01709,Northline Holdings,Corporate,northline.holdings@outlook.com,+2348082900051,Kano,Nigeria,NGN,2024-05-13,Instagram,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01710,Adaeze Ibrahim,Individual,adaeze.ibrahim@gmail.com,Unknown,London,United Kingdom,NGN,2024-02-14,Referral,Not applicable,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01711,Grace Okafor,Individual,grace.okafor@gmail.com,Unknown,Kano,Nigeria,NGN,2023-05-27,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01712,Anchor Studios,Corporate,anchor.studios@outlook.com,+2348049752958,Lagos,Nigeria,NGN,2021-02-13,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01713,Ember Foods,Corporate,ember.foods@company.ng,Unknown,Ibadan,Nigeria,NGN,2022-02-05,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01714,Novo Telecom,Corporate,novo.telecom@outlook.com,Unknown,Abuja,Nigeria,NGN,2023-11-26,Agency Partner,Not applicable,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-01715,Lagoon LTD,Corporate,Unknown,+2348086587930,Lagos,Nigeria,NGN,2021-04-08,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01716,Cassava Foods,Corporate,cassava.foods@outlook.com,+2348040246907,Accra,Ghana,NGN,2023-06-19,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01717,Anchor Holdings,Corporate,anchor.holdings@gmail.com,+2348046017773,Lagos,Nigeria,NGN,2023-10-17,TikTok,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01718,Delta Rise Telecom,Corporate,delta.rise.telecom@mail.com,Unknown,Abuja,Nigeria,NGN,2024-03-04,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01719,Musa Bello,Individual,musa.bello@yahoo.com,+2348022427526,Accra,Ghana,NGN,2023-03-18,Instagram,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01720,José Dlamini,Individual,jose.dlamini@company.ng,+2348065764331,Johannesburg,South Africa,NGN,2023-07-14,Referral,prefers whatsapp,XT-03720,0.957,No issues
XT-01721,Harmattan Holdings,Corporate,harmattan.holdings@gmail.com,Unknown,Lagos,Nigeria,NGN,2021-09-03,Agency Partner,Not applicable,XT-03721,0.941,phone_invalid_8_digits
XT-01722,Yusuf Anyanwu,Individual,yusuf.anyanwu@company.ng,Unknown,Abuja,Nigeria,NGN,2023-12-22,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01723,Priya Mohammed,Individual,priya.mohammed@mail.com,+2348026964466,Lagos,Nigeria,NGN,2021-02-11,Instagram,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01724,Grace Osei,Individual,grace.osei@yahoo.com,+2348034911325,Lagos,Nigeria,NGN,2024-01-06,Instagram,do not call before 10am,Not applicable,Not applicable,conflicting_values:phone
XT-01725,Blue Ivy Studios,Corporate,blue.ivy.studios@gmail.com,+2348015865687,Abuja,Nigeria,NGN,2021-09-12,Walk-in,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-01726,Obinna Müller,Individual,obinna.muller@outlook.com,+2348017088617,Port Harcourt,Nigeria,NGN,2022-12-20,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-01727,Olamide Eze,Individual,olamide.eze@yahoo.com,+2348082615990,Enugu,Nigeria,NGN,2021-11-10,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01728,Kobo NGO,Corporate,kobo.ngo@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2021-03-04,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01729,Third Mainland Media,Corporate,third.mainland.media@gmail.com,+2348064602734,Port Harcourt,Nigeria,NGN,2021-04-20,Google,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-01730,Olamide Smith,Individual,olamide.smith@mail.com,+2348091311840,Ibadan,Nigeria,NGN,2022-10-05,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,city_taken_from_own_bookings
XT-01731,Kobo Media,Corporate,kobo.media@gmail.com,Unknown,Lagos,Nigeria,NGN,2021-10-29,Google,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01732,Third Mainland Studios,Corporate,third.mainland.studios@outlook.com,+2348083917019,Nairobi,Kenya,NGN,2021-01-18,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01733,Palmwine LTD,Corporate,palmwine.ltd@company.ng,Unknown,London,United Kingdom,NGN,2021-10-27,Email,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01734,Daniel Ibrahim,Individual,daniel.ibrahim@mail.com,+2348057001832,Lagos,Nigeria,NGN,2021-03-13,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01735,Yusuf Okafor,Individual,yusuf.okafor@outlook.com,+2348017392629,Lagos,Nigeria,NGN,2022-06-19,Agency Partner,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01736,Third Mainland Records,Corporate,Unknown,+2348028683497,Lagos,Nigeria,NGN,2021-12-14,Instagram,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01737,Ahmed Achebe,Individual,ahmed.achebe@company.ng,Unknown,Lagos,Nigeria,NGN,2022-11-08,Google,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01738,Radiant Collective,Corporate,radiant.collective@gmail.com,Unknown,Lagos,Nigeria,NGN,2021-09-20,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01739,Chioma Eze,Individual,chioma.eze@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-12-10,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01740,Kraft Limited,Corporate,kraft.limited@outlook.com,+2348027084704,Lagos,Nigeria,NGN,2023-02-20,Agency Partner,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01741,Radiant Brands,Corporate,radiant.brands@gmail.com,+2348016424318,Lagos,Nigeria,NGN,2021-09-22,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-01742,Anchor Agency,Corporate,anchor.agency@mail.com,+2348062943629,Lagos,Nigeria,NGN,2022-08-03,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01743,Blue Ivy Limited,Corporate,blue.ivy.limited@mail.com,+2348019992109,Lagos,Nigeria,NGN,2021-07-01,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01744,Delta Rise Group,Corporate,delta.rise.group@mail.com,Unknown,Abuja,Nigeria,NGN,2023-05-22,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01745,Olamide García,Individual,olamide.garcia@outlook.com,+2348033514407,Enugu,Nigeria,NGN,2023-01-10,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01746,Obsidian Media,Corporate,obsidian.media@yahoo.com,+2348011344609,Ibadan,Nigeria,NGN,2021-04-18,TikTok,Owes balance,Not applicable,Not applicable,No issues
XT-01747,Mango Foods,Corporate,mango.foods@mail.com,Unknown,Lagos,Nigeria,NGN,2023-06-24,Agency Partner,Not applicable,Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-01748,Kraft Records,Corporate,kraft.records@company.ng,+2348040830209,Lagos,Nigeria,NGN,2021-12-28,Unknown,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01749,Delta Rise Foods,Corporate,delta.rise.foods@gmail.com,+2348077298936,Port Harcourt,Nigeria,NGN,2021-12-20,Email,Not applicable,Not applicable,Not applicable,No issues
XT-01750,Grace Chen,Individual,grace.chen@mail.com,Unknown,Abuja,Nigeria,NGN,2022-09-13,Instagram,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-01751,André Mensah,Individual,andre.mensah@gmail.com,+2348069313901,Abuja,Nigeria,NGN,2022-01-06,Email,Not applicable,Not applicable,Not applicable,No issues
XT-01752,Priya Balogun,Individual,Unknown,+2348039646352,Abuja,Nigeria,NGN,2024-01-09,Instagram,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01753,Halima Oyelaran,Individual,halima.oyelaran@mail.com,+2348080932984,Kano,Nigeria,NGN,2023-02-27,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01754,Terra Collective,Corporate,terra.collective@yahoo.com,Unknown,Ibadan,Nigeria,NGN,2023-06-29,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01755,Temitope Anyanwu,Individual,temitope.anyanwu@yahoo.com,+2348014428811,Kano,Nigeria,NGN,2023-08-22,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01756,Lagoon Brands,Corporate,lagoon.brands@mail.com,Unknown,London,United Kingdom,NGN,2023-10-09,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01757,Kofi Adebayo-Cole,Individual,kofi.adebayo-cole@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-02-13,Unknown,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_8_digits
XT-01758,Harmattan Holdings,Corporate,harmattan.holdings@outlook.com,+2348061952762,Unknown,United Arab Emirates,NGN,2022-05-23,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01759,Delta Rise Limited,Corporate,delta.rise.limited@outlook.com,+2348091756941,Lagos,Nigeria,NGN,2023-05-27,TikTok,Owes balance,Not applicable,Not applicable,country_derived_from_city
XT-01760,Palmwine Studios,Corporate,palmwine.studios@outlook.com,+2348099524147,Johannesburg,South Africa,NGN,2021-10-13,Email,invoice to accounts dept,XT-03760,0.968,No issues
XT-01761,André Müller,Individual,andre.muller@mail.com,+2348024816533,Nairobi,Kenya,NGN,2023-08-16,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01762,Wei Ibrahim,Individual,Unknown,+2348021163236,Abuja,Nigeria,NGN,2023-06-11,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01763,Grace Ojo,Individual,grace.ojo@outlook.com,+2348076770734,Port Harcourt,Nigeria,NGN,2020-11-04,Unknown,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,city_taken_from_own_bookings
XT-01764,Sahara Limited,Corporate,sahara.limited@gmail.com,+2348069758326,Kano,Nigeria,NGN,2023-12-14,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-01765,Uche Osei,Individual,uche.osei@gmail.com,Unknown,Lagos,Nigeria,NGN,Unknown,Email,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01766,Halima Farouk,Individual,halima.farouk@mail.com,Unknown,Lagos,Nigeria,NGN,2021-02-20,Google,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
